,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_b,Churn
1822,0,0,1,2,2,1,1,1,1,2,1,0,1,3,86.55,2683.0499999999997,0,1
1823,0,0,0,1,2,1,2,1,1,1,1,0,1,3,73.85,1403.1499999999999,0,1
1824,0,1,1,1,0,0,0,0,0,0,0,2,0,2,20.3,1461.6000000000001,0,0
1825,0,0,0,2,1,1,2,1,1,1,1,0,1,0,54.2,1734.4,0,0
1826,0,1,0,2,2,1,2,1,1,1,2,0,1,0,90.65,5892.25,0,0
1827,0,1,1,0,1,2,1,1,1,2,2,0,1,2,50.9,2290.5,0,0
1828,0,0,0,2,0,0,0,0,0,0,0,1,0,0,25.05,1052.1000000000001,0,0
1829,0,0,0,2,2,1,1,1,1,1,1,0,1,0,74.85,598.8,1,0
1830,0,0,1,1,0,0,0,0,0,0,0,2,0,1,20.5,656.0,0,0
1831,1,1,0,2,1,2,2,1,2,1,1,0,1,1,63.55,1398.1,0,0
1832,1,1,0,0,1,1,1,1,1,2,2,0,1,0,44.85,2556.4500000000003,0,1
1833,0,0,0,1,1,2,1,1,1,1,1,0,0,0,47.95,47.95,1,0
1834,1,0,0,1,1,1,1,1,1,1,1,0,0,0,45.1,45.1,1,1
1835,0,1,0,1,1,1,1,1,1,1,1,0,1,0,45.0,45.0,1,0
1836,0,0,0,1,2,1,1,1,2,2,2,0,1,0,96.0,2304.0,0,1
1837,0,0,0,1,0,0,0,0,0,0,0,0,0,2,20.05,20.05,1,1
1838,1,0,0,2,2,1,2,1,1,1,2,0,1,0,90.05,4862.7,0,0
1839,0,0,0,2,0,0,0,0,0,0,0,2,1,3,25.3,101.2,1,0
1840,0,1,1,2,2,2,1,2,2,2,2,2,0,2,108.65,7062.25,0,1
1841,0,1,0,2,0,0,0,0,0,0,0,1,0,0,24.3,1360.8,0,0
1842,0,0,0,1,1,2,1,2,1,2,2,0,1,0,75.95,3417.75,0,0
1843,0,1,1,1,0,0,0,0,0,0,0,2,0,3,19.7,1398.7,0,0
1844,0,1,0,1,1,2,2,2,1,2,1,1,0,3,66.4,3917.6000000000004,0,0
1845,0,0,0,0,1,1,2,2,1,1,1,1,1,2,35.75,2466.75,0,0
1846,0,0,0,1,0,0,0,0,0,0,0,1,0,1,18.8,357.2,0,0
1847,0,1,1,1,0,0,0,0,0,0,0,2,0,3,19.4,1067.0,0,0
1848,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.3,733.4,0,0
1849,0,0,0,1,1,1,1,1,1,1,1,0,1,0,45.55,455.5,1,1
1850,1,1,0,2,1,2,2,2,1,1,1,0,1,3,67.45,3170.15,0,0
1851,0,1,0,0,1,1,1,1,1,1,2,0,1,0,35.1,70.2,1,1
1852,0,0,0,1,1,1,1,1,1,1,1,0,0,3,46.2,46.2,1,1
1853,0,0,0,1,1,1,1,1,1,1,1,0,0,0,45.15,45.15,1,1
1854,1,0,0,0,1,1,2,2,1,1,2,0,1,0,43.3,43.3,1,1
1855,0,1,1,1,0,0,0,0,0,0,0,2,1,1,20.1,924.6,0,0
1856,1,0,0,1,1,2,2,1,1,1,1,0,1,3,57.15,2171.7,0,1
1857,0,1,0,1,1,2,1,2,2,1,1,2,0,3,58.9,3828.5,0,0
1858,0,1,0,1,2,2,1,1,1,1,1,0,1,0,73.2,1390.8,0,1
1859,0,0,0,1,2,1,2,1,1,1,2,0,1,0,85.35,4438.2,0,1
1860,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.45,1380.95,0,0
1861,0,0,0,1,1,1,1,1,1,1,1,0,0,1,45.95,45.95,1,1
1862,1,0,0,0,1,1,2,2,2,2,1,0,1,0,50.5,2626.0,0,0
1863,0,1,0,2,0,0,0,0,0,0,0,1,0,1,25.1,150.60000000000002,1,0
1864,1,1,0,1,1,1,1,2,1,1,2,1,0,1,60.7,1578.2,0,0
1865,1,0,0,2,2,1,2,1,1,2,2,1,1,0,99.0,4752.0,0,0
1866,0,1,1,2,2,2,1,1,2,2,2,1,1,2,104.4,6681.6,0,0
1867,0,0,0,1,2,1,2,1,1,2,1,0,0,0,83.75,251.25,1,1
1868,0,0,0,1,1,1,1,1,1,1,1,0,1,2,44.05,44.05,1,0
1869,0,1,1,2,0,0,0,0,0,0,0,2,0,3,24.1,1735.2,0,0
1870,0,0,0,1,1,1,1,1,1,1,1,0,1,1,45.55,45.55,1,0
1871,0,1,1,2,2,2,2,1,1,1,2,0,1,0,93.8,4783.8,0,0
1872,0,1,1,1,0,0,0,0,0,0,0,2,0,2,19.7,807.6999999999999,0,0
1873,0,1,1,1,1,2,2,2,1,2,1,2,1,3,70.65,5086.8,0,0
1874,0,1,0,2,1,2,2,1,2,2,2,2,0,3,86.45,3717.35,0,0
1875,0,1,0,2,2,2,2,2,2,2,2,2,1,3,114.1,8215.199999999999,0,0
1876,0,1,0,2,2,1,1,1,1,2,2,1,1,3,95.2,4474.400000000001,0,0
1877,0,0,0,2,1,2,2,2,2,2,2,2,0,3,88.55,6375.599999999999,0,0
1878,0,0,0,1,0,0,0,0,0,0,0,0,1,3,20.75,62.25,1,0
1879,0,0,0,1,2,1,1,1,1,1,1,0,1,0,70.05,70.05,1,1
1880,0,0,0,2,2,1,1,1,1,1,2,0,1,0,86.0,172.0,1,1
1881,0,0,0,0,1,2,2,1,1,1,2,0,1,2,44.65,1160.8999999999999,0,0
1882,0,1,1,1,1,2,1,1,1,1,2,0,1,1,60.2,1745.8000000000002,0,0
1883,1,1,0,2,2,2,2,1,2,2,1,0,1,2,100.5,3517.5,0,1
1884,0,0,0,1,1,2,2,1,1,1,1,1,0,2,55.45,1497.15,0,0
1885,0,1,1,1,1,2,2,1,2,1,2,0,1,3,70.3,1687.1999999999998,0,0
1886,0,1,1,1,1,2,1,2,2,1,1,2,1,2,60.4,4046.7999999999997,0,0
1887,0,0,0,2,2,1,1,1,1,1,1,0,0,0,72.65,1162.4,0,1
1888,0,0,0,1,1,1,2,2,1,1,1,1,0,2,55.8,1283.3999999999999,0,0
1889,0,0,0,0,1,1,2,1,1,1,1,0,1,1,31.1,435.40000000000003,0,0
1890,0,1,1,1,0,0,0,0,0,0,0,0,1,0,21.0,21.0,1,1
1891,1,0,0,1,1,1,1,1,1,1,1,0,0,1,45.1,45.1,1,1
1892,1,0,0,0,1,1,2,1,1,2,2,0,1,3,50.95,203.8,1,0
1893,0,0,1,2,1,2,2,1,1,1,2,0,1,0,69.1,1105.6,0,0
1894,0,1,0,0,1,1,1,1,1,2,2,0,1,0,43.95,2021.7,0,0
1895,0,0,1,2,1,2,2,1,2,2,2,2,1,2,86.5,5882.0,0,0
1896,0,0,0,2,1,2,2,2,2,1,1,0,0,0,69.95,2658.1,0,0
1897,1,1,0,1,1,1,2,1,1,1,1,0,1,2,50.4,1512.0,0,1
1898,1,0,0,1,2,1,1,1,1,1,2,0,0,0,78.95,394.75,1,1
1899,0,0,0,1,2,1,2,2,1,1,2,0,1,3,90.95,1546.15,0,0
1900,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.9,79.6,1,0
1901,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20.15,241.79999999999998,1,0
1902,0,1,1,2,1,2,2,2,2,2,2,2,1,3,90.6,6523.2,0,0
1903,0,0,0,1,2,1,1,1,1,2,2,0,1,0,92.0,276.0,1,0
1904,0,0,0,2,2,1,2,1,2,1,2,0,1,0,94.45,5289.2,0,1
1905,0,0,0,2,0,0,0,0,0,0,0,1,1,1,24.85,1018.85,0,0
1906,0,0,0,0,1,1,2,1,2,1,1,1,0,3,36.0,1440.0,0,0
1907,0,0,0,1,1,2,2,1,2,2,2,0,1,0,78.5,549.5,1,0
1908,0,0,0,1,0,0,0,0,0,0,0,2,0,3,19.95,1376.55,0,0
1909,0,1,1,1,0,0,0,0,0,0,0,1,0,1,20.65,144.54999999999998,1,0
1910,0,1,1,0,1,1,2,1,1,1,1,0,1,0,30.5,152.5,1,0
1911,0,1,1,2,2,2,2,2,2,2,1,2,0,3,106.1,7639.2,0,0
1912,0,1,1,1,0,0,0,0,0,0,0,1,1,2,20.5,902.0,0,0
1913,0,0,0,2,2,1,2,2,1,2,1,1,1,0,95.5,6207.5,0,0
1914,0,0,0,2,1,1,1,1,2,2,1,0,0,0,64.6,193.79999999999998,1,0
1915,0,0,0,1,1,1,1,1,2,1,1,0,1,3,51.1,1226.4,0,0
1916,0,0,0,2,2,1,2,2,1,1,1,0,1,2,84.8,3731.2,0,1
1917,1,1,0,2,1,2,2,2,2,2,2,2,0,3,89.1,6415.2,0,0
1918,0,0,0,1,1,2,1,1,2,1,1,0,0,0,54.95,1318.8000000000002,0,0
1919,0,0,0,1,1,1,1,2,1,1,1,0,0,1,50.9,50.9,1,1
1920,0,1,0,1,0,0,0,0,0,0,0,0,1,2,20.45,449.9,0,0
1921,0,1,1,2,1,1,2,2,2,2,2,2,1,3,85.95,6016.5,0,0
1922,0,1,1,2,1,1,1,1,1,2,1,0,0,0,60.35,1508.75,0,0
1923,0,1,1,1,0,0,0,0,0,0,0,2,0,2,19.8,732.6,0,0
1924,1,1,1,2,2,1,1,1,1,2,1,0,0,2,85.35,1877.6999999999998,0,0
1925,0,1,1,2,1,1,1,2,2,2,1,2,1,2,72.1,4253.9,0,0
1926,0,1,1,2,2,1,1,2,1,2,2,0,1,0,99.8,4890.2,0,1
1927,0,1,1,2,2,1,1,2,2,2,2,0,1,2,107.35,5045.45,0,1
1928,0,1,1,1,0,0,0,0,0,0,0,0,1,1,19.55,606.0500000000001,0,1
1929,0,1,1,1,2,1,1,1,1,1,2,0,1,0,81.05,81.05,1,0
1930,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.5,61.5,1,0
1931,0,1,0,2,2,1,2,2,2,2,2,1,1,2,111.8,5925.4,0,0
1932,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.2,20.2,1,0
1933,0,0,0,1,0,0,0,0,0,0,0,1,1,1,19.7,394.0,0,0
1934,0,0,0,1,2,2,2,1,1,1,1,0,1,0,79.1,237.29999999999998,1,1
1935,0,0,0,1,0,0,0,0,0,0,0,1,1,2,19.85,1012.35,0,0
1936,0,1,0,1,1,2,2,1,2,1,1,1,1,2,60.5,3085.5,0,0
1937,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.55,254.15,0,0
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.9,20.9,1,0
1939,0,0,1,1,0,0,0,0,0,0,0,0,1,1,21.05,21.05,1,0
1940,0,0,0,2,1,2,2,2,2,1,1,1,0,0,71.5,4504.5,0,0
1941,0,0,0,1,1,1,1,1,1,1,2,0,0,1,54.65,163.95,1,0
1942,0,0,0,1,0,0,0,0,0,0,0,2,0,3,19.2,883.1999999999999,0,0
1943,0,0,0,2,1,1,1,1,1,1,1,0,1,3,49.8,49.8,1,0
1944,0,0,1,0,1,1,1,1,1,1,1,0,0,1,25.5,204.0,1,1
1945,0,1,1,1,0,0,0,0,0,0,0,2,0,2,20.5,1455.5,0,0
1946,0,1,1,2,2,1,1,2,1,2,1,0,1,3,90.4,4972.0,0,0
1947,0,0,0,2,2,1,2,2,2,1,1,1,1,2,90.25,6317.5,0,0
1948,0,0,0,1,2,1,1,1,1,1,2,0,0,0,80.75,161.5,1,1
1949,0,1,1,2,2,2,1,1,2,2,2,2,0,2,104.6,7008.2,0,0
1950,0,1,0,2,2,1,2,1,1,2,1,0,1,2,91.85,5970.25,0,1
1951,0,1,0,1,1,1,1,2,1,1,1,0,0,3,50.2,702.8000000000001,0,0
1952,0,1,1,2,2,1,1,2,2,1,2,0,1,2,95.5,1910.0,0,0
1953,0,0,1,1,2,1,2,1,1,1,1,0,1,0,75.35,75.35,1,1
1954,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.45,75.45,1,1
1955,0,1,1,2,2,1,1,1,1,2,2,0,1,2,95.4,4674.6,0,0
1956,0,0,0,2,2,2,2,2,1,2,1,2,1,2,101.3,7293.599999999999,0,0
1957,0,1,0,2,1,2,1,1,1,1,1,0,0,0,53.1,2442.6,0,0
1958,0,0,0,2,2,1,2,2,1,1,1,0,1,2,84.85,2036.3999999999999,0,0
1959,0,1,1,0,1,1,2,1,2,1,1,0,0,0,34.25,171.25,1,0
1960,0,1,1,2,2,1,2,2,2,1,1,0,0,3,88.6,2923.7999999999997,0,0
1961,0,0,0,2,1,2,2,1,1,1,1,1,1,2,60.15,2526.2999999999997,0,0
1962,0,0,0,1,2,2,1,2,1,2,2,1,1,3,99.95,2298.85,0,0
1963,0,0,0,1,2,1,1,1,1,1,1,0,0,2,70.7,565.6,1,0
1964,0,0,0,1,1,2,2,1,1,1,1,1,1,1,54.8,3616.7999999999997,0,0
1965,0,0,0,1,1,2,1,1,1,1,1,0,1,2,49.55,1189.1999999999998,0,1
1966,1,0,0,2,1,1,2,1,1,1,1,0,0,3,54.8,1315.1999999999998,0,0
1967,0,0,0,2,1,2,2,2,2,1,2,1,1,3,78.6,5423.4,0,1
1968,0,0,0,1,2,1,2,2,1,2,2,1,1,1,100.3,5315.9,0,0
1969,0,0,0,0,1,2,1,2,1,2,2,2,0,0,53.6,3216.0,0,0
1970,0,1,0,1,2,1,1,1,1,2,1,0,1,0,81.1,567.6999999999999,1,1
1971,0,0,0,1,0,0,0,0,0,0,0,1,1,3,19.35,387.0,0,0
1972,0,1,1,2,2,1,1,1,1,1,2,0,0,0,85.6,1968.8,0,0
1973,0,1,1,1,1,2,1,2,2,2,2,2,1,0,80.8,5817.599999999999,0,0
1974,0,1,0,2,2,1,1,1,1,1,1,0,1,0,74.95,824.45,1,1
1975,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.6,411.6,0,0
1976,1,0,0,2,2,1,1,1,1,2,2,0,1,0,93.55,93.55,1,1
1977,1,0,0,2,2,1,2,1,1,2,1,0,1,0,90.7,2811.7000000000003,0,0
1978,0,0,0,1,1,1,2,2,2,2,1,2,0,1,69.75,3975.75,0,0
1979,0,1,1,1,0,0,0,0,0,0,0,2,1,2,20.0,900.0,0,0
1980,0,0,0,2,2,1,2,2,1,1,2,0,1,0,95.25,952.5,1,0
1981,0,1,0,2,2,1,1,2,2,2,2,0,1,3,102.1,5921.799999999999,0,1
1982,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19.95,279.3,0,0
1983,0,1,0,2,1,2,1,1,2,2,2,1,0,1,80.85,2182.95,0,0
1984,0,1,1,2,2,1,2,1,1,1,2,0,1,2,90.9,1272.6000000000001,0,1
1985,0,1,1,0,1,1,2,1,1,1,1,0,0,1,29.2,350.4,1,1
1986,0,1,1,2,2,1,2,1,2,1,2,2,1,2,93.3,6437.7,0,0
1987,0,1,1,1,2,1,2,2,1,2,1,0,1,2,89.15,2228.75,0,1
1988,1,1,0,2,2,2,2,2,1,2,2,1,1,0,108.85,6313.299999999999,0,1
1989,0,1,1,0,1,2,1,1,2,2,1,2,1,3,46.35,1622.25,0,0
1990,1,0,0,2,2,1,1,1,1,2,1,0,1,0,84.75,1356.0,0,1
1991,0,1,1,2,1,1,2,2,1,2,2,1,0,3,78.75,3543.75,0,0
1992,0,0,0,1,2,1,2,1,1,2,1,0,1,0,83.55,1420.35,0,0
1993,0,1,1,1,1,1,1,1,1,1,1,0,1,0,45.7,45.7,1,1
1994,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.6,431.20000000000005,0,0
1995,1,0,0,1,2,1,1,1,1,1,1,0,1,0,69.95,69.95,1,1
1996,0,1,1,1,1,2,1,2,2,1,2,2,0,1,67.85,4545.95,0,0
1997,0,1,1,2,2,1,1,2,2,2,2,2,1,2,105.65,7078.55,0,0
1998,0,1,0,0,1,1,1,1,1,2,2,0,0,0,44.6,89.2,1,1
1999,0,0,0,2,2,1,1,1,1,1,1,0,1,0,74.95,1723.8500000000001,0,1
2000,1,0,0,1,2,1,1,2,1,1,1,0,0,3,75.5,679.5,1,0
2001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.15,100.75,1,0
2002,0,0,0,0,1,2,1,1,2,2,1,2,0,3,45.2,2440.8,0,0
2003,0,0,0,1,2,1,1,2,1,2,2,2,1,0,95.25,5429.25,0,1
2004,0,0,0,2,2,1,1,2,1,2,1,0,1,1,89.85,2156.3999999999996,0,1
2005,0,1,1,2,2,1,2,1,1,2,2,1,0,1,100.45,4922.05,0,1
2006,0,0,0,2,1,1,1,1,1,1,1,0,0,0,47.15,235.75,1,1
2007,0,0,0,1,2,1,1,1,1,1,2,0,1,0,80.2,160.4,1,1
2008,0,0,1,2,2,1,1,2,2,1,1,0,1,1,87.1,348.4,1,1
2009,0,1,1,2,1,2,2,2,2,2,1,2,1,2,79.25,5547.5,0,0
2010,0,0,0,2,2,1,1,1,1,1,1,0,1,2,75.9,379.5,1,1
2011,0,1,1,2,1,2,1,2,2,2,2,0,0,0,85.7,4542.1,0,0
2012,0,1,0,2,2,2,2,2,1,2,1,0,1,0,98.75,4641.25,0,1
2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,20.1,623.1,0,0
2014,0,1,1,1,1,1,2,2,2,1,1,0,0,2,61.8,803.4,0,0
2015,0,1,1,2,1,1,1,1,1,1,1,0,0,1,49.9,1397.2,0,0
2016,0,0,0,2,2,1,1,1,1,1,2,0,0,0,86.45,864.5,1,1
2017,0,1,0,1,0,0,0,0,0,0,0,2,0,2,20.4,775.1999999999999,0,0
2018,0,0,0,1,1,1,1,1,1,1,1,0,1,1,45.3,45.3,1,1
2019,0,1,0,2,2,1,2,2,1,2,2,1,0,0,104.1,6974.7,0,1
2020,0,1,0,1,1,2,2,1,1,2,2,1,1,1,75.4,3920.8,0,0
2021,0,1,1,1,2,2,2,2,2,2,2,2,0,1,108.15,6705.3,0,0
2022,0,0,0,1,2,1,2,1,1,1,2,0,1,0,86.25,1380.0,0,0
2023,1,1,0,2,2,1,2,1,1,1,1,0,1,0,81.0,405.0,1,1
2024,0,0,0,1,2,1,1,2,1,2,2,1,0,0,95.7,1148.4,1,0
2025,0,1,1,2,2,2,2,2,2,2,2,2,1,2,116.85,8413.199999999999,0,0
2026,1,0,0,2,2,1,2,1,2,2,2,1,0,2,105.75,7508.25,0,0
2027,0,1,0,1,0,0,0,0,0,0,0,1,0,1,20.15,483.59999999999997,0,0
2028,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.6,294.0,0,0
2029,0,1,0,1,2,2,2,1,1,1,2,1,1,3,90.6,6070.2,0,1
2030,0,0,1,2,1,2,2,1,1,1,1,0,0,2,60.95,121.9,1,0
2031,0,1,1,0,1,1,1,1,1,1,1,0,0,1,25.05,125.25,1,0
2032,0,1,0,1,2,1,1,1,1,2,2,0,0,0,88.15,1322.25,0,1
2033,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.2,20.2,1,1
2034,0,1,1,1,1,2,2,2,1,1,1,1,1,2,60.3,2472.2999999999997,0,0
2035,0,0,1,1,1,2,2,1,1,1,2,0,1,0,63.95,2749.85,0,0
2036,1,1,0,2,2,1,1,1,1,1,1,0,0,0,74.3,74.3,1,0
2037,1,0,0,1,2,1,1,1,1,1,1,0,1,1,70.6,70.6,1,0
2038,0,1,1,1,2,1,1,1,1,2,2,0,1,0,90.8,2360.7999999999997,0,1
2039,0,0,0,2,2,1,2,1,1,1,1,0,1,0,79.35,1745.6999999999998,0,1
2040,0,1,0,2,1,2,2,2,2,2,2,2,0,2,90.55,6429.05,0,0
2041,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.45,136.15,1,0
2042,1,0,0,2,1,1,2,2,2,1,1,0,0,2,64.45,1804.6000000000001,0,0
2043,1,0,0,1,2,1,1,1,1,1,1,0,0,0,69.65,1114.4,0,0
2044,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.5,136.5,1,0
2045,0,0,0,2,2,1,2,2,2,2,2,2,1,2,110.5,7624.5,0,0
2046,0,0,1,0,1,1,1,1,1,1,1,0,0,1,24.7,24.7,1,0
2047,0,0,0,1,1,2,1,2,1,2,2,0,1,0,77.4,232.20000000000002,1,0
2048,1,0,0,1,2,1,1,2,1,2,2,0,1,2,96.8,2032.8,0,1
2049,0,1,0,2,2,1,2,2,1,1,1,0,1,2,85.4,5892.6,0,0
2050,0,1,0,0,1,2,2,2,2,1,1,2,1,2,47.6,3379.6,0,0
2051,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.4,1338.6,0,0
2052,0,0,0,2,2,1,1,2,2,2,2,0,1,0,103.85,4984.799999999999,0,0
2053,0,1,0,2,2,1,2,2,1,1,1,0,1,2,83.35,3917.45,0,1
2054,0,0,0,2,1,1,1,1,1,1,1,0,1,0,49.4,98.8,1,1
2055,0,0,0,2,2,2,1,2,2,2,2,0,1,3,108.45,4880.25,0,0
2056,0,0,0,2,2,1,2,1,1,1,1,0,0,2,81.0,4131.0,0,0
2057,0,1,0,2,1,2,1,1,2,2,2,0,1,0,79.2,1742.4,0,1
2058,0,0,0,2,1,2,2,2,2,2,2,2,0,2,86.65,6238.8,0,0
2059,0,1,1,2,2,1,2,2,1,2,1,0,1,0,92.95,3439.15,0,0
2060,0,1,1,2,1,2,2,2,2,2,2,2,0,0,90.35,6414.849999999999,0,0
2061,0,1,1,1,1,1,1,2,1,1,1,0,0,0,48.7,340.90000000000003,1,1
2062,0,0,0,2,0,0,0,0,0,0,0,2,1,3,25.15,1659.8999999999999,0,0
2063,0,1,1,1,1,2,1,1,2,2,2,1,1,2,76.4,3896.4,0,0
2064,0,1,1,1,0,0,0,0,0,0,0,1,0,2,19.55,586.5,0,0
2065,0,0,0,2,2,1,1,1,1,2,1,0,0,0,85.35,2901.8999999999996,0,0
2066,0,1,1,2,0,0,0,0,0,0,0,2,1,1,24.8,1587.2,0,0
2067,1,1,0,2,2,1,2,2,1,2,2,1,1,2,103.15,6704.75,0,0
2068,0,0,0,2,2,2,2,1,2,2,1,0,0,1,100.75,4735.25,0,0
2069,0,0,0,1,2,2,1,1,1,2,2,0,1,0,95.6,95.6,1,1
2070,0,0,0,2,1,2,2,1,1,1,1,0,1,3,59.75,2927.75,0,1
2071,0,1,1,2,2,1,2,1,2,2,1,2,0,3,94.1,6304.7,0,0
2072,0,0,1,1,0,0,0,0,0,0,0,1,0,2,19.35,754.6500000000001,0,0
2073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.9,278.59999999999997,0,0
2074,1,0,0,1,2,2,2,1,2,2,2,0,1,3,108.15,4650.45,0,1
2075,1,0,0,2,2,1,1,2,1,2,2,0,1,0,101.05,5658.8,0,0
2076,0,0,0,1,1,1,1,1,2,1,2,1,0,3,59.1,827.4,0,0
2077,0,0,0,1,2,1,1,1,1,1,1,0,0,0,71.35,71.35,1,1
2078,0,1,1,1,1,2,2,1,1,1,1,1,1,1,55.85,893.6,0,0
2079,0,1,1,2,2,2,2,1,1,2,2,0,1,0,106.05,7423.5,0,0
2080,1,1,0,2,1,2,2,2,1,2,2,2,1,3,84.1,6055.2,0,0
2081,0,1,1,1,2,1,1,2,1,1,1,0,1,3,75.3,1731.8999999999999,0,0
2082,0,0,1,2,0,0,0,0,0,0,0,0,0,1,24.7,518.6999999999999,0,0
2083,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.15,20.15,1,1
2084,0,0,1,1,2,1,1,1,1,1,1,0,0,2,69.75,69.75,1,1
2085,1,1,0,2,2,1,1,1,1,2,2,0,1,0,93.2,2982.4,0,1
2086,0,1,1,1,2,1,1,1,1,2,1,0,0,0,80.85,1374.4499999999998,0,1
2087,0,0,0,0,1,2,2,1,1,1,1,0,1,0,33.65,134.6,1,1
2088,0,0,0,2,1,1,1,2,1,1,1,1,0,0,55.8,2008.8,0,0
2089,0,0,0,0,1,1,2,2,2,1,1,2,0,3,39.7,1985.0000000000002,0,0
2090,0,1,1,0,1,1,1,1,2,1,1,0,1,3,29.5,1416.0,0,0
2091,0,0,1,1,0,0,0,0,0,0,0,2,0,3,20.15,1007.4999999999999,0,0
2092,0,1,0,2,1,2,2,2,2,1,2,2,0,3,79.55,5727.599999999999,0,0
2093,0,0,1,2,0,0,0,0,0,0,0,0,0,3,24.8,248.0,1,0
2094,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.65,353.7,0,0
2095,0,0,0,1,2,1,1,1,1,2,1,0,1,0,79.95,79.95,1,1
2096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.3,19.3,1,1
2097,0,0,0,1,2,1,1,2,1,2,2,0,1,0,94.05,846.4499999999999,1,0
2098,0,0,0,2,2,2,1,1,1,1,2,0,0,1,90.75,181.5,1,0
2099,0,1,0,2,2,1,1,1,2,1,1,0,1,3,78.85,3154.0,0,0
2100,0,1,0,2,2,1,1,2,1,2,2,1,0,2,99.5,6865.5,0,0
2101,0,1,0,2,2,2,1,2,2,1,2,1,1,0,99.2,3670.4,0,1
2102,0,0,1,2,2,1,1,2,1,1,1,0,1,3,80.55,1449.8999999999999,0,0
2103,1,1,0,1,2,1,1,1,1,1,1,0,1,0,70.2,772.2,1,0
2104,0,1,0,2,2,1,1,1,1,1,2,0,1,3,85.2,681.6,1,1
2105,0,0,0,2,2,1,1,1,1,1,1,0,0,0,75.25,225.75,1,1
2106,0,1,1,1,1,2,1,1,1,1,2,1,0,3,59.45,3269.75,0,0
2107,0,1,0,2,2,1,2,2,1,1,2,0,1,0,93.35,3080.5499999999997,0,0
2108,0,0,0,1,1,1,1,1,1,1,1,0,0,2,44.95,2067.7000000000003,0,0
2109,0,0,0,2,0,0,0,0,0,0,0,2,0,2,26.1,887.4000000000001,0,0
2110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.2,60.599999999999994,1,0
2111,0,1,1,1,0,0,0,0,0,0,0,2,0,1,21.25,637.5,0,0
2112,0,0,0,2,1,2,1,1,2,1,1,1,0,0,59.4,1960.2,0,0
2113,0,1,1,2,2,1,2,2,1,1,2,1,1,3,95.0,4275.0,0,0
2114,0,0,0,1,1,2,2,1,2,1,1,0,1,1,61.9,2476.0,0,0
2115,0,0,0,2,2,2,2,2,2,2,2,2,1,0,118.65,8424.15,0,0
2116,0,0,0,2,1,1,1,2,1,1,1,0,0,0,54.35,54.35,1,1
2117,0,1,1,0,1,2,2,2,2,2,2,2,0,2,64.45,4640.400000000001,0,0
2118,0,1,1,1,2,1,1,1,1,1,2,0,1,0,80.15,1763.3000000000002,0,0
2119,0,1,1,1,0,0,0,0,0,0,0,1,1,2,20.2,929.1999999999999,0,0
2120,0,1,1,1,0,0,0,0,0,0,0,2,0,1,21.0,1155.0,0,0
2121,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.45,20.45,1,0
2122,0,0,0,2,1,1,1,1,2,2,2,1,1,1,75.85,910.1999999999999,1,0
2123,0,0,0,2,2,1,2,1,1,1,1,0,1,0,80.45,2493.9500000000003,0,0
2124,0,1,0,0,1,1,1,1,1,1,1,0,1,0,24.95,124.75,1,1
2125,0,1,1,2,1,2,1,1,1,2,2,2,1,0,75.5,5058.5,0,0
2126,0,0,0,1,1,1,1,1,1,1,1,0,0,1,44.45,44.45,1,0
2127,0,1,0,0,1,2,2,2,1,1,1,1,1,0,42.35,1694.0,0,1
2128,0,1,1,2,1,2,2,2,1,2,1,0,1,3,74.55,3056.5499999999997,0,0
2129,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.3,75.3,1,1
2130,0,0,0,2,2,2,2,1,1,2,1,1,1,0,94.8,4834.8,0,1
2131,0,1,1,0,1,2,1,2,2,2,1,2,0,3,48.15,2022.3,0,0
2132,0,1,1,1,0,0,0,0,0,0,0,1,0,1,19.65,451.95,0,0
